game_id,home_club_id,away_club_id,home_club_total_shots,away_club_total_shots,home_club_shots_off_target,away_club_shots_off_target,home_club_shots_saved,away_club_shots_saved,home_club_corners,away_club_corners,home_club_free_kicks,away_club_free_kicks,home_club_fouls,away_club_fouls,home_club_offsides,away_club_offsides
3394968,1160,1421,18.0,12.0,7.0,3.0,5.0,5.0,10.0,5.0,9.0,15.0,15.0,13.0,1.0,0.0
3394942,1158,40,13.0,13.0,6.0,4.0,6.0,3.0,6.0,3.0,13.0,9.0,9.0,14.0,1.0,1.0
3394916,244,2969,16.0,4.0,7.0,1.0,1.0,2.0,7.0,1.0,9.0,10.0,11.0,9.0,3.0,3.0
3394887,1158,417,17.0,6.0,4.0,2.0,1.0,6.0,5.0,2.0,11.0,2.0,2.0,12.0,1.0,1.0
3394834,1421,969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3394802,826,273,10.0,10.0,2.0,8.0,1.0,3.0,6.0,4.0,11.0,12.0,13.0,11.0,0.0,0.0
3394799,417,1420,11.0,10.0,6.0,4.0,3.0,0.0,5.0,9.0,7.0,11.0,11.0,9.0,0.0,1.0
3394789,273,1158,10.0,12.0,2.0,8.0,2.0,5.0,5.0,3.0,6.0,16.0,17.0,6.0,0.0,2.0
3413123,39,24,9.0,13.0,6.0,3.0,5.0,1.0,3.0,7.0,13.0,16.0,17.0,15.0,1.0,2.0
3413104,3,167,12.0,11.0,5.0,3.0,3.0,2.0,8.0,3.0,12.0,19.0,20.0,12.0,3.0,5.0
3413095,89,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3412991,16,27,15.0,14.0,7.0,4.0,4.0,3.0,4.0,3.0,6.0,14.0,15.0,7.0,4.0,4.0
3412957,23826,44,26.0,9.0,11.0,4.0,1.0,6.0,7.0,3.0,21.0,10.0,11.0,21.0,2.0,0.0
3412922,82,167,19.0,8.0,7.0,5.0,1.0,6.0,12.0,2.0,12.0,5.0,7.0,13.0,3.0,0.0
3412914,24,39,14.0,6.0,6.0,2.0,2.0,2.0,8.0,2.0,14.0,9.0,10.0,14.0,2.0,3.0
3412892,23826,82,13.0,13.0,7.0,4.0,3.0,2.0,11.0,3.0,14.0,12.0,13.0,15.0,0.0,2.0
3412881,86,18,16.0,16.0,5.0,4.0,4.0,6.0,2.0,5.0,12.0,19.0,19.0,12.0,2.0,4.0
3412874,27,167,26.0,9.0,8.0,3.0,2.0,10.0,10.0,2.0,8.0,6.0,6.0,9.0,1.0,2.0
3421808,985,399,26.0,17.0,6.0,7.0,1.0,8.0,11.0,13.0,6.0,5.0,6.0,6.0,2.0,4.0
3421798,350,985,12.0,14.0,5.0,4.0,4.0,4.0,6.0,3.0,6.0,17.0,17.0,8.0,2.0,4.0
3421789,985,281,11.0,9.0,6.0,3.0,2.0,2.0,4.0,3.0,6.0,12.0,13.0,6.0,2.0,2.0
3421776,631,399,23.0,8.0,7.0,4.0,2.0,7.0,8.0,4.0,9.0,12.0,12.0,9.0,1.0,4.0
3421771,984,350,17.0,22.0,7.0,10.0,6.0,5.0,14.0,9.0,8.0,9.0,10.0,9.0,2.0,2.0
3421752,379,931,16.0,13.0,8.0,4.0,3.0,6.0,9.0,5.0,9.0,9.0,10.0,9.0,3.0,2.0
3421730,180,29,12.0,6.0,5.0,1.0,2.0,4.0,4.0,5.0,11.0,10.0,11.0,11.0,1.0,1.0
3420824,984,1003,7.0,13.0,3.0,3.0,4.0,1.0,2.0,5.0,9.0,11.0,12.0,9.0,4.0,3.0
3420820,873,180,5.0,9.0,2.0,3.0,5.0,2.0,7.0,3.0,10.0,14.0,14.0,11.0,4.0,0.0
3413150,39,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3429833,11,984,15.0,12.0,5.0,7.0,0.0,4.0,6.0,6.0,8.0,7.0,7.0,9.0,1.0,2.0
3429817,1003,873,13.0,4.0,6.0,1.0,1.0,3.0,7.0,2.0,12.0,11.0,13.0,12.0,2.0,3.0
3429813,11,29,14.0,8.0,3.0,3.0,1.0,3.0,7.0,3.0,10.0,13.0,13.0,10.0,2.0,1.0
3429807,399,31,12.0,17.0,4.0,6.0,6.0,4.0,10.0,8.0,14.0,6.0,7.0,15.0,0.0,4.0
3429769,985,379,15.0,7.0,4.0,3.0,0.0,4.0,6.0,2.0,2.0,12.0,12.0,2.0,0.0,2.0
3429745,29,180,7.0,9.0,2.0,4.0,1.0,0.0,4.0,10.0,9.0,13.0,13.0,9.0,4.0,0.0
3429740,180,631,4.0,9.0,3.0,4.0,2.0,0.0,3.0,6.0,10.0,9.0,10.0,10.0,0.0,4.0
3421853,11,762,20.0,4.0,11.0,2.0,1.0,3.0,7.0,2.0,8.0,9.0,9.0,8.0,4.0,1.0
3421838,985,405,19.0,15.0,5.0,6.0,4.0,7.0,5.0,10.0,9.0,22.0,22.0,10.0,1.0,1.0
3421835,631,281,9.0,18.0,2.0,8.0,3.0,1.0,5.0,3.0,9.0,11.0,11.0,10.0,2.0,0.0
3432248,2425,2423,11.0,12.0,3.0,5.0,3.0,4.0,6.0,2.0,16.0,13.0,13.0,16.0,2.0,1.0
3432168,3329,2423,14.0,6.0,5.0,3.0,4.0,3.0,5.0,2.0,13.0,14.0,14.0,14.0,1.0,0.0
3432135,2423,2457,9.0,11.0,6.0,7.0,1.0,2.0,2.0,2.0,17.0,24.0,25.0,18.0,1.0,1.0
3432131,2420,2425,15.0,5.0,6.0,2.0,0.0,5.0,11.0,0.0,17.0,15.0,15.0,17.0,3.0,1.0
3432122,4294,2423,16.0,11.0,10.0,4.0,1.0,3.0,11.0,6.0,17.0,14.0,15.0,17.0,3.0,0.0
3432108,2420,982,11.0,12.0,4.0,6.0,4.0,2.0,3.0,3.0,7.0,23.0,25.0,8.0,5.0,0.0
3432095,2503,2995,9.0,13.0,4.0,7.0,2.0,2.0,0.0,8.0,10.0,7.0,8.0,10.0,0.0,0.0
3431976,982,2424,13.0,10.0,4.0,1.0,7.0,4.0,8.0,11.0,19.0,14.0,15.0,20.0,1.0,1.0
3431934,621,2687,13.0,3.0,7.0,2.0,1.0,4.0,6.0,2.0,14.0,14.0,15.0,15.0,6.0,2.0
3429838,31,180,14.0,12.0,5.0,4.0,6.0,4.0,8.0,4.0,6.0,10.0,10.0,6.0,4.0,1.0
3433444,4083,416,18.0,18.0,6.0,10.0,2.0,3.0,8.0,8.0,20.0,18.0,19.0,22.0,0.0,1.0
3433438,1038,1390,12.0,9.0,6.0,1.0,2.0,3.0,3.0,5.0,11.0,13.0,15.0,14.0,3.0,5.0
3433433,5,410,12.0,5.0,2.0,3.0,0.0,6.0,7.0,2.0,12.0,23.0,23.0,13.0,2.0,2.0
3433378,1038,506,6.0,9.0,2.0,3.0,1.0,1.0,5.0,8.0,10.0,11.0,11.0,10.0,2.0,4.0
3433359,46,506,17.0,9.0,8.0,2.0,4.0,3.0,3.0,4.0,14.0,8.0,8.0,14.0,0.0,3.0
3433351,12,46,14.0,17.0,2.0,7.0,4.0,6.0,3.0,7.0,9.0,18.0,18.0,11.0,1.0,2.0
3433257,46,416,13.0,13.0,7.0,5.0,4.0,0.0,1.0,1.0,12.0,20.0,20.0,14.0,4.0,0.0
3433227,1390,4083,19.0,12.0,9.0,5.0,4.0,4.0,5.0,1.0,13.0,12.0,13.0,13.0,2.0,1.0
3433199,6195,252,18.0,6.0,9.0,2.0,0.0,3.0,4.0,2.0,13.0,6.0,6.0,13.0,0.0,2.0
3433194,276,12,8.0,21.0,3.0,10.0,4.0,3.0,0.0,6.0,19.0,18.0,19.0,20.0,3.0,2.0
3451080,13,621,11.0,4.0,3.0,0.0,1.0,3.0,5.0,4.0,12.0,12.0,12.0,13.0,3.0,0.0
3451034,5358,1108,11.0,3.0,6.0,1.0,1.0,2.0,5.0,2.0,20.0,13.0,14.0,20.0,5.0,2.0
3451030,131,3368,24.0,6.0,8.0,2.0,3.0,12.0,12.0,4.0,15.0,3.0,4.0,15.0,4.0,0.0
3451000,1108,1049,13.0,13.0,0.0,7.0,3.0,1.0,4.0,5.0,15.0,18.0,21.0,16.0,3.0,1.0
3450983,1533,2687,9.0,6.0,5.0,2.0,2.0,3.0,7.0,2.0,9.0,10.0,10.0,10.0,2.0,2.0
3450974,3709,16795,10.0,5.0,3.0,2.0,1.0,1.0,6.0,1.0,23.0,18.0,19.0,23.0,3.0,1.0
3450961,621,3368,14.0,6.0,6.0,3.0,1.0,2.0,9.0,3.0,8.0,11.0,11.0,10.0,3.0,2.0
3433564,6195,276,16.0,8.0,8.0,3.0,2.0,1.0,5.0,3.0,24.0,13.0,13.0,25.0,1.0,6.0
3433551,430,6195,7.0,21.0,3.0,8.0,5.0,3.0,3.0,6.0,9.0,13.0,15.0,9.0,1.0,2.0
3433491,416,12,27.0,9.0,11.0,3.0,3.0,8.0,11.0,3.0,13.0,11.0,13.0,13.0,1.0,1.0
3462269,1003,10690,18.0,7.0,7.0,2.0,2.0,2.0,6.0,2.0,9.0,7.0,8.0,9.0,1.0,1.0
3461824,27,932,22.0,7.0,8.0,1.0,3.0,5.0,7.0,2.0,10.0,13.0,14.0,10.0,1.0,9.0
3461761,131,338,22.0,8.0,5.0,1.0,6.0,12.0,10.0,8.0,4.0,10.0,10.0,4.0,2.0,0.0
3461759,964,398,7.0,15.0,3.0,7.0,2.0,1.0,3.0,3.0,8.0,15.0,16.0,9.0,4.0,0.0
3461719,273,16704,20.0,10.0,9.0,5.0,3.0,6.0,3.0,2.0,8.0,20.0,22.0,9.0,0.0,3.0
3451436,16795,2687,9.0,8.0,4.0,2.0,3.0,2.0,6.0,5.0,10.0,12.0,12.0,10.0,5.0,3.0
3451426,131,16795,16.0,5.0,4.0,2.0,0.0,3.0,6.0,1.0,21.0,9.0,10.0,22.0,2.0,1.0
3451207,1533,1050,16.0,13.0,5.0,3.0,5.0,6.0,7.0,2.0,7.0,10.0,12.0,9.0,3.0,3.0
3451178,3709,1049,15.0,5.0,8.0,3.0,0.0,1.0,3.0,6.0,12.0,19.0,21.0,12.0,2.0,3.0
3451102,13,1049,14.0,8.0,4.0,2.0,3.0,2.0,7.0,7.0,13.0,11.0,11.0,14.0,0.0,0.0
3588280,533,44,13.0,5.0,6.0,2.0,2.0,1.0,9.0,4.0,9.0,14.0,14.0,9.0,3.0,2.0
3588244,533,3,14.0,10.0,3.0,9.0,0.0,3.0,3.0,3.0,8.0,12.0,13.0,8.0,2.0,3.0
3588217,533,82,11.0,13.0,7.0,8.0,1.0,0.0,5.0,2.0,9.0,12.0,13.0,9.0,0.0,2.0
3588167,16,533,24.0,10.0,7.0,2.0,3.0,10.0,4.0,7.0,12.0,9.0,9.0,12.0,4.0,2.0
3583478,631,873,13.0,4.0,5.0,2.0,1.0,3.0,5.0,2.0,11.0,14.0,15.0,11.0,0.0,1.0
3528470,11,683,12.0,8.0,5.0,2.0,1.0,4.0,6.0,3.0,13.0,9.0,9.0,13.0,0.0,0.0
3528464,338,1050,8.0,15.0,7.0,5.0,4.0,0.0,4.0,4.0,18.0,10.0,11.0,18.0,4.0,1.0
3496461,583,131,7.0,21.0,4.0,6.0,9.0,2.0,2.0,9.0,9.0,10.0,11.0,9.0,0.0,1.0
3496451,23826,31,12.0,10.0,8.0,6.0,1.0,2.0,4.0,2.0,11.0,11.0,11.0,11.0,7.0,1.0
3462333,1082,5,13.0,4.0,5.0,3.0,0.0,2.0,6.0,3.0,17.0,15.0,15.0,17.0,1.0,1.0
3588652,60,89,19.0,13.0,10.0,5.0,1.0,2.0,4.0,6.0,14.0,9.0,11.0,15.0,0.0,2.0
3588631,39,27,22.0,7.0,11.0,4.0,1.0,4.0,7.0,8.0,11.0,10.0,11.0,11.0,1.0,0.0
3588611,60,18,19.0,7.0,9.0,3.0,1.0,3.0,8.0,0.0,12.0,10.0,12.0,12.0,2.0,2.0
3588610,24,533,17.0,10.0,4.0,3.0,3.0,5.0,9.0,7.0,8.0,10.0,10.0,9.0,2.0,3.0
3588596,167,44,13.0,13.0,10.0,7.0,0.0,2.0,1.0,7.0,16.0,13.0,14.0,17.0,3.0,0.0
3588594,533,65,16.0,8.0,8.0,5.0,1.0,3.0,10.0,1.0,15.0,18.0,19.0,15.0,1.0,2.0
3588586,3,39,13.0,10.0,4.0,2.0,4.0,2.0,8.0,5.0,23.0,16.0,19.0,23.0,0.0,1.0
3588562,16,23826,10.0,10.0,3.0,2.0,1.0,1.0,7.0,5.0,9.0,7.0,7.0,10.0,1.0,2.0
3588515,3,533,10.0,13.0,5.0,8.0,2.0,4.0,4.0,1.0,12.0,9.0,9.0,12.0,4.0,2.0
3588490,24,27,6.0,21.0,4.0,8.0,8.0,1.0,2.0,8.0,3.0,15.0,16.0,3.0,3.0,5.0
3589142,347,618,9.0,11.0,3.0,7.0,2.0,3.0,5.0,8.0,11.0,15.0,16.0,11.0,1.0,2.0
3589127,826,347,12.0,9.0,3.0,3.0,3.0,1.0,5.0,6.0,11.0,9.0,9.0,13.0,1.0,0.0
3589126,1095,417,8.0,11.0,3.0,6.0,3.0,2.0,3.0,3.0,20.0,9.0,10.0,20.0,2.0,0.0
3589109,1082,244,12.0,10.0,6.0,5.0,3.0,4.0,3.0,5.0,13.0,8.0,10.0,13.0,5.0,1.0
3589107,1420,347,18.0,2.0,4.0,0.0,0.0,2.0,12.0,2.0,10.0,15.0,16.0,11.0,1.0,1.0
3588934,162,618,14.0,8.0,6.0,5.0,2.0,3.0,6.0,3.0,12.0,16.0,16.0,13.0,3.0,3.0
3588918,1421,1158,10.0,6.0,7.0,1.0,3.0,2.0,5.0,6.0,14.0,12.0,12.0,14.0,5.0,1.0
3588788,995,347,11.0,10.0,1.0,3.0,5.0,4.0,6.0,6.0,11.0,18.0,18.0,11.0,2.0,0.0
3588787,244,40,10.0,8.0,5.0,5.0,0.0,0.0,3.0,4.0,10.0,6.0,6.0,11.0,1.0,1.0
3588786,1158,162,2.0,12.0,0.0,5.0,3.0,1.0,0.0,6.0,14.0,15.0,17.0,15.0,0.0,1.0
3591959,180,405,9.0,14.0,4.0,7.0,3.0,2.0,10.0,8.0,12.0,12.0,12.0,12.0,0.0,2.0
3589498,40,347,12.0,9.0,4.0,3.0,1.0,4.0,5.0,6.0,15.0,13.0,15.0,15.0,1.0,2.0
3589462,995,1082,11.0,12.0,5.0,3.0,3.0,3.0,7.0,7.0,15.0,18.0,19.0,15.0,1.0,0.0
3589434,417,583,11.0,8.0,3.0,2.0,2.0,5.0,3.0,4.0,9.0,14.0,15.0,10.0,0.0,2.0
3589433,995,969,16.0,6.0,8.0,3.0,1.0,3.0,6.0,4.0,10.0,10.0,11.0,11.0,2.0,1.0
3589424,969,273,12.0,11.0,5.0,2.0,5.0,2.0,7.0,1.0,9.0,11.0,11.0,11.0,2.0,1.0
3589404,417,1420,9.0,11.0,3.0,7.0,2.0,4.0,4.0,5.0,17.0,11.0,11.0,17.0,4.0,1.0
3589337,273,40,19.0,5.0,6.0,2.0,1.0,3.0,9.0,2.0,9.0,9.0,9.0,9.0,3.0,1.0
3589324,3524,1421,12.0,7.0,1.0,2.0,2.0,7.0,6.0,2.0,24.0,12.0,13.0,24.0,2.0,4.0
3589144,583,1082,17.0,11.0,9.0,5.0,2.0,4.0,4.0,5.0,10.0,7.0,7.0,10.0,0.0,4.0
3592069,379,631,11.0,19.0,6.0,4.0,5.0,1.0,1.0,9.0,9.0,10.0,10.0,10.0,3.0,1.0
3592063,399,1148,13.0,9.0,4.0,2.0,1.0,4.0,5.0,1.0,8.0,11.0,11.0,9.0,7.0,0.0
3592062,29,11,11.0,10.0,3.0,4.0,2.0,3.0,3.0,3.0,12.0,8.0,8.0,12.0,5.0,1.0
3592047,399,543,18.0,8.0,9.0,2.0,3.0,3.0,6.0,3.0,12.0,15.0,15.0,14.0,1.0,1.0
3592046,29,1010,15.0,20.0,6.0,7.0,3.0,2.0,3.0,5.0,12.0,8.0,9.0,13.0,1.0,0.0
3592026,399,31,9.0,30.0,4.0,6.0,5.0,4.0,2.0,11.0,7.0,9.0,9.0,8.0,2.0,4.0
3592021,11,1123,30.0,10.0,13.0,3.0,1.0,5.0,8.0,4.0,11.0,9.0,9.0,11.0,2.0,0.0
3592005,399,1010,20.0,5.0,10.0,2.0,1.0,2.0,6.0,3.0,15.0,9.0,10.0,16.0,0.0,0.0
3592000,543,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3591979,1010,180,10.0,12.0,6.0,6.0,0.0,3.0,5.0,8.0,6.0,16.0,16.0,6.0,2.0,0.0
3592274,281,1010,21.0,5.0,7.0,2.0,1.0,4.0,11.0,4.0,7.0,9.0,9.0,7.0,0.0,2.0
3592258,281,1148,15.0,6.0,6.0,2.0,2.0,5.0,9.0,3.0,12.0,6.0,7.0,13.0,2.0,10.0
3592237,985,1003,11.0,11.0,5.0,6.0,2.0,4.0,6.0,5.0,6.0,13.0,13.0,6.0,4.0,1.0
3592231,762,1003,16.0,8.0,8.0,2.0,1.0,5.0,3.0,5.0,9.0,10.0,10.0,10.0,1.0,0.0
3592210,985,180,12.0,13.0,2.0,6.0,3.0,6.0,1.0,4.0,11.0,12.0,12.0,13.0,7.0,1.0
3592175,631,11,11.0,14.0,5.0,7.0,0.0,0.0,6.0,1.0,4.0,7.0,7.0,6.0,1.0,4.0
3592170,11,985,14.0,14.0,5.0,6.0,4.0,4.0,1.0,7.0,12.0,8.0,9.0,12.0,2.0,2.0
3592111,405,985,13.0,13.0,4.0,4.0,4.0,7.0,3.0,6.0,13.0,8.0,8.0,13.0,1.0,1.0
3592097,1003,1010,18.0,16.0,4.0,7.0,3.0,4.0,8.0,6.0,17.0,5.0,5.0,19.0,5.0,2.0
3592096,873,405,8.0,10.0,4.0,5.0,1.0,2.0,7.0,3.0,10.0,11.0,12.0,10.0,1.0,0.0
3611482,940,1108,15.0,3.0,7.0,2.0,1.0,4.0,7.0,1.0,7.0,6.0,7.0,7.0,2.0,0.0
3611451,13,714,10.0,11.0,3.0,3.0,4.0,1.0,6.0,3.0,10.0,16.0,18.0,12.0,2.0,2.0
3610439,1050,940,10.0,12.0,5.0,6.0,1.0,2.0,5.0,6.0,14.0,12.0,12.0,14.0,2.0,2.0
3610366,331,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610363,2687,3709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3610273,150,1108,18.0,9.0,8.0,3.0,2.0,1.0,8.0,3.0,13.0,14.0,14.0,14.0,3.0,5.0
3607534,2687,237,13.0,11.0,6.0,6.0,4.0,1.0,6.0,5.0,15.0,13.0,14.0,16.0,4.0,2.0
3605322,621,1050,14.0,11.0,4.0,4.0,2.0,5.0,9.0,2.0,12.0,6.0,7.0,12.0,3.0,4.0
3605284,1049,621,13.0,12.0,3.0,4.0,3.0,5.0,4.0,5.0,17.0,13.0,14.0,17.0,0.0,3.0
3592287,631,1003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3614701,46,1390,24.0,5.0,7.0,2.0,2.0,11.0,9.0,0.0,13.0,8.0,9.0,13.0,2.0,2.0
3614669,506,800,15.0,7.0,7.0,1.0,0.0,2.0,6.0,4.0,20.0,13.0,13.0,20.0,1.0,0.0
3614631,276,506,12.0,15.0,4.0,10.0,3.0,3.0,4.0,1.0,7.0,21.0,22.0,8.0,3.0,0.0
3614624,410,276,16.0,5.0,5.0,1.0,1.0,4.0,7.0,4.0,12.0,10.0,13.0,12.0,1.0,1.0
3614593,1390,1038,12.0,17.0,5.0,9.0,2.0,2.0,5.0,9.0,18.0,14.0,14.0,18.0,2.0,3.0
3614523,5,12,19.0,11.0,10.0,1.0,4.0,2.0,3.0,9.0,17.0,6.0,6.0,20.0,1.0,3.0
3614521,506,6195,22.0,16.0,9.0,5.0,3.0,4.0,4.0,3.0,11.0,7.0,8.0,11.0,1.0,1.0
3611510,131,1050,14.0,4.0,7.0,1.0,1.0,3.0,12.0,1.0,7.0,12.0,12.0,7.0,5.0,0.0
3611507,3368,1108,15.0,6.0,8.0,3.0,1.0,2.0,3.0,4.0,10.0,19.0,19.0,10.0,2.0,4.0
3611489,1108,714,27.0,5.0,14.0,1.0,2.0,7.0,12.0,3.0,13.0,11.0,11.0,15.0,2.0,1.0
3621451,2503,7179,18.0,5.0,9.0,3.0,1.0,2.0,9.0,4.0,14.0,21.0,21.0,15.0,0.0,1.0
3621450,2424,2420,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3621423,2457,7179,13.0,11.0,6.0,6.0,3.0,2.0,1.0,4.0,10.0,20.0,21.0,10.0,6.0,2.0
3614878,800,380,20.0,11.0,9.0,1.0,8.0,4.0,11.0,4.0,8.0,12.0,13.0,9.0,2.0,0.0
3614871,276,1038,12.0,4.0,6.0,1.0,2.0,0.0,4.0,5.0,15.0,14.0,15.0,15.0,4.0,0.0
3614862,398,416,10.0,12.0,3.0,3.0,2.0,3.0,9.0,7.0,12.0,10.0,10.0,12.0,0.0,1.0
3614839,1390,506,4.0,20.0,2.0,9.0,4.0,0.0,1.0,4.0,9.0,18.0,19.0,10.0,0.0,3.0
3614834,380,416,14.0,8.0,9.0,3.0,4.0,3.0,9.0,2.0,20.0,15.0,15.0,21.0,2.0,3.0
3614743,12,1390,15.0,8.0,4.0,3.0,2.0,6.0,1.0,1.0,17.0,11.0,13.0,18.0,2.0,2.0
3614708,800,12,17.0,8.0,8.0,1.0,1.0,6.0,10.0,0.0,16.0,9.0,11.0,16.0,3.0,2.0
3660439,141,932,12.0,14.0,8.0,7.0,4.0,0.0,4.0,7.0,18.0,11.0,11.0,19.0,2.0,2.0
3651941,24,683,19.0,5.0,9.0,3.0,1.0,3.0,7.0,2.0,9.0,16.0,18.0,10.0,2.0,1.0
3651106,16,610,14.0,15.0,6.0,5.0,2.0,3.0,4.0,6.0,6.0,8.0,8.0,6.0,3.0,7.0
3651096,800,985,10.0,13.0,2.0,3.0,2.0,2.0,5.0,1.0,14.0,11.0,11.0,14.0,1.0,1.0
3651070,294,131,12.0,8.0,5.0,4.0,0.0,3.0,4.0,5.0,14.0,12.0,12.0,15.0,1.0,4.0
3621554,2995,294,12.0,15.0,4.0,4.0,6.0,4.0,6.0,4.0,23.0,11.0,11.0,23.0,5.0,0.0
3621544,7179,8024,6.0,13.0,2.0,4.0,2.0,2.0,4.0,3.0,17.0,12.0,13.0,17.0,2.0,2.0
3621530,2424,2423,8.0,11.0,5.0,6.0,2.0,1.0,1.0,9.0,17.0,20.0,20.0,19.0,1.0,1.0
3621506,2423,7179,18.0,12.0,5.0,2.0,5.0,8.0,11.0,5.0,13.0,12.0,12.0,17.0,1.0,1.0
3621486,2424,3329,18.0,9.0,3.0,5.0,1.0,5.0,4.0,1.0,10.0,16.0,16.0,11.0,1.0,6.0
3837852,180,985,17.0,11.0,10.0,2.0,3.0,4.0,5.0,3.0,14.0,3.0,4.0,14.0,1.0,1.0
3837837,931,1148,18.0,13.0,4.0,4.0,3.0,6.0,6.0,3.0,7.0,12.0,13.0,7.0,5.0,7.0
3837824,543,931,7.0,9.0,5.0,5.0,3.0,1.0,5.0,3.0,14.0,7.0,7.0,14.0,1.0,0.0
3837823,379,281,6.0,14.0,2.0,8.0,0.0,1.0,1.0,4.0,4.0,8.0,8.0,4.0,4.0,1.0
3714225,1082,631,8.0,8.0,5.0,2.0,2.0,0.0,4.0,1.0,17.0,15.0,15.0,20.0,6.0,1.0
3683259,398,141,11.0,6.0,5.0,3.0,2.0,1.0,6.0,2.0,11.0,11.0,12.0,11.0,0.0,2.0
3683256,1096,683,11.0,10.0,3.0,5.0,4.0,7.0,8.0,5.0,11.0,8.0,8.0,11.0,3.0,1.0
3683205,141,244,6.0,14.0,1.0,3.0,8.0,0.0,2.0,4.0,18.0,11.0,11.0,18.0,6.0,3.0
3683196,206,1041,6.0,10.0,1.0,3.0,2.0,1.0,4.0,2.0,8.0,9.0,9.0,8.0,2.0,1.0
3660441,683,24,12.0,5.0,5.0,2.0,1.0,4.0,4.0,3.0,21.0,12.0,12.0,22.0,1.0,0.0
3838707,631,405,27.0,5.0,15.0,3.0,0.0,7.0,13.0,2.0,16.0,14.0,14.0,16.0,2.0,0.0
3838694,985,29,29.0,15.0,10.0,6.0,1.0,9.0,10.0,4.0,9.0,10.0,10.0,9.0,3.0,2.0
3838644,873,379,16.0,8.0,4.0,3.0,1.0,2.0,8.0,5.0,17.0,9.0,9.0,17.0,1.0,1.0
3838608,762,1003,23.0,1.0,13.0,0.0,1.0,3.0,12.0,1.0,5.0,9.0,9.0,5.0,1.0,0.0
3838602,180,31,15.0,30.0,5.0,11.0,4.0,6.0,2.0,9.0,10.0,4.0,4.0,10.0,0.0,0.0
3838190,29,873,9.0,9.0,1.0,4.0,2.0,3.0,3.0,4.0,13.0,16.0,16.0,14.0,1.0,2.0
3838030,931,989,19.0,10.0,8.0,4.0,4.0,2.0,5.0,6.0,11.0,9.0,9.0,11.0,1.0,0.0
3838021,631,543,20.0,8.0,10.0,5.0,2.0,4.0,4.0,2.0,7.0,8.0,8.0,8.0,3.0,0.0
3838010,873,631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3837991,931,631,8.0,20.0,3.0,3.0,9.0,1.0,5.0,7.0,16.0,12.0,12.0,16.0,3.0,3.0
3839029,18,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3838799,985,281,8.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,5.0,15.0,15.0,5.0,6.0,2.0
3838779,703,399,6.0,10.0,2.0,3.0,4.0,1.0,0.0,2.0,14.0,14.0,15.0,14.0,2.0,3.0
3838774,631,931,12.0,10.0,7.0,3.0,4.0,2.0,6.0,2.0,12.0,15.0,16.0,12.0,3.0,0.0
3838756,985,1003,26.0,19.0,9.0,9.0,3.0,5.0,6.0,6.0,8.0,9.0,9.0,9.0,0.0,1.0
3838747,985,1148,18.0,6.0,8.0,4.0,1.0,2.0,12.0,3.0,13.0,8.0,8.0,13.0,3.0,1.0
3838743,29,405,15.0,9.0,7.0,4.0,3.0,4.0,5.0,1.0,10.0,12.0,12.0,12.0,1.0,0.0
3838734,281,762,11.0,5.0,6.0,1.0,2.0,1.0,8.0,4.0,12.0,5.0,8.0,13.0,0.0,1.0
3838728,762,543,19.0,7.0,3.0,3.0,3.0,6.0,10.0,3.0,10.0,11.0,11.0,10.0,0.0,0.0
3838721,989,31,5.0,15.0,3.0,8.0,5.0,1.0,3.0,8.0,9.0,6.0,7.0,9.0,2.0,4.0
3839351,3,24,8.0,6.0,2.0,3.0,1.0,1.0,3.0,9.0,11.0,15.0,15.0,11.0,1.0,2.0
3839278,89,533,22.0,12.0,10.0,4.0,3.0,2.0,9.0,4.0,12.0,10.0,11.0,13.0,1.0,1.0
3839265,33,27,7.0,21.0,3.0,10.0,4.0,2.0,4.0,5.0,4.0,7.0,7.0,4.0,1.0,1.0
3839261,533,82,22.0,6.0,9.0,3.0,2.0,7.0,7.0,1.0,10.0,14.0,15.0,11.0,2.0,2.0
3839185,86,39,14.0,11.0,8.0,2.0,3.0,3.0,3.0,3.0,11.0,3.0,3.0,11.0,2.0,4.0
3839179,89,16,16.0,14.0,7.0,3.0,6.0,3.0,5.0,8.0,5.0,15.0,15.0,5.0,3.0,0.0
