game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
3433428,6574,3,9.0,Roberto De Zerbi,6195,3,7.0,Gennaro Gattuso,Home,0
3433439,12,1,4.0,Paulo Fonseca,252,0,13.0,Davide Ballardini,Home,1
3433450,130,2,19.0,Roberto D'Aversa,12,0,6.0,Paulo Fonseca,Home,1
3433456,506,0,3.0,Andrea Pirlo,4171,1,16.0,Filippo Inzaghi,Home,0
3433468,416,2,17.0,Davide Nicola,506,2,3.0,Andrea Pirlo,Home,0
3433469,4171,2,15.0,Filippo Inzaghi,130,2,19.0,Roberto D'Aversa,Home,0
3433478,3522,3,14.0,Vincenzo Italiano,4083,2,20.0,Serse Cosmi,Home,1
3433498,276,1,10.0,Ivan Juric,430,2,13.0,Giuseppe Iachini,Home,0
3433523,1038,2,9.0,Claudio Ranieri,12,0,7.0,Paulo Fonseca,Home,1
3433557,1390,0,16.0,Leonardo Semplici,252,1,11.0,Davide Ballardini,Home,0
3450984,16795,1,4.0,Diego Martínez,3368,1,18.0,Paco López,Home,0
3450990,13,4,1.0,Diego Simeone,2687,0,7.0,Álvaro Cervera,Home,1
3450994,5358,1,20.0,Míchel,1533,1,16.0,José Luis Mendilibar,Home,0
3450998,368,1,8.0,Julen Lopetegui,331,0,13.0,Jagoba Arrasate,Home,1
3450999,1049,4,12.0,Javi Gracia,418,1,3.0,Zinédine Zidane,Home,1
3451005,16795,1,6.0,Diego Martínez,366,3,17.0,Sergio,Home,0
3451011,940,3,17.0,Eduardo Coudet,16795,1,7.0,Diego Martínez,Home,1
3451021,621,0,16.0,Gaizka Garitano,940,2,13.0,Eduardo Coudet,Home,0
3451025,16795,3,7.0,Diego Martínez,5358,3,20.0,Míchel,Home,0
3451037,681,1,2.0,Imanol Alguacil,1533,1,11.0,José Luis Mendilibar,Home,0
3451053,5358,1,19.0,Míchel,3368,1,14.0,Paco López,Home,0
3451055,418,2,2.0,Zinédine Zidane,16795,0,7.0,Diego Martínez,Home,1
3451066,16795,2,6.0,Diego Martínez,1049,1,17.0,Javi Gracia,Home,1
3451074,5358,0,20.0,Míchel,131,1,3.0,Ronald Koeman,Home,0
3451076,418,2,2.0,Zinédine Zidane,940,0,8.0,Eduardo Coudet,Home,1
3451116,418,1,2.0,Zinédine Zidane,3368,2,9.0,Paco López,Home,0
3451118,1049,1,14.0,Javi Gracia,1531,0,19.0,Jorge Almirón,Home,1
3451132,5358,1,20.0,Pacheta,418,2,2.0,Zinédine Zidane,Home,0
3451193,13,1,1.0,Diego Simeone,418,1,3.0,Zinédine Zidane,Home,0
3451197,331,0,13.0,Jagoba Arrasate,131,2,2.0,Ronald Koeman,Home,0
3451211,331,0,13.0,Jagoba Arrasate,366,0,16.0,Sergio,Home,0
3451395,1533,0,20.0,José Luis Mendilibar,3368,1,9.0,Paco López,Home,0
3451407,1531,1,18.0,Fran Escribá,366,1,16.0,Sergio,Home,0
3451419,366,1,17.0,Sergio,2687,1,13.0,Álvaro Cervera,Home,0
3451434,1533,3,20.0,José Luis Mendilibar,1108,0,16.0,Javier Calleja,Home,1
3451450,681,2,5.0,Imanol Alguacil,1531,0,19.0,Fran Escribá,Home,1
3461714,281,3,,Pep Guardiola,720,1,,Sérgio Conceição,Home,1
3461753,281,3,,Pep Guardiola,683,0,,Pedro Martins,Home,1
3461760,2282,0,,Philippe Clement,16,3,,Lucien Favre,Home,0
3461767,18,4,,Marco Rose,660,0,,Luís Castro,Home,1
3461778,338,0,,Mircea Lucescu,131,4,,Ronald Koeman,Home,0
3461790,6890,3,,Okan Buruk,23826,4,,Julian Nagelsmann,Home,0
3461812,281,3,,Pep Guardiola,244,0,,André Villas-Boas,Home,1
3461822,583,5,,Thomas Tuchel,6890,1,,Okan Buruk,Home,1
3462280,10690,1,,Viktor Skrypnyk,1075,2,,Carlos Carvalhal,Home,0
3462304,12,5,,Paulo Fonseca,7769,0,,Dan Petrescu,Home,1
3462338,2410,0,,Viktor Goncharenko,234,0,,Dick Advocaat,Home,0
3462359,1096,3,,Ivan Leko,31614,1,,Stanislav Genchev,Home,1
3462392,119,1,,Georgios Donis,2381,0,,Bülent Albayrak,Home,1
3462396,4441,1,,Ferdinand Feldhofer,234,0,,Dick Advocaat,Home,1
3496459,31,2,,Jürgen Klopp,23826,0,,Julian Nagelsmann,Home,1
3496467,4441,1,,Ferdinand Feldhofer,148,4,,José Mourinho,Home,0
3528471,124,0,,Steven Gerrard,62,2,,Jindrich Trpisovsky,Home,0
3528472,1050,2,,Unai Emery,338,0,,Mircea Lucescu,Home,1
3583482,762,2,15.0,Steve Bruce,379,4,4.0,David Moyes,Home,0
3583523,399,2,15.0,Marcelo Bielsa,29,2,7.0,Rafael Benítez,Home,0
3588147,3,3,4.0,Steffen Baumgart,44,1,15.0,Pál Dárdai,Home,1
3588193,27,7,1.0,Julian Nagelsmann,80,0,17.0,Thomas Reis,Home,1
3588194,16,4,3.0,Marco Rose,89,2,8.0,Urs Fischer,Home,1
3588290,80,2,12.0,Thomas Reis,533,0,10.0,Sebastian Hoeneß,Home,1
3588307,39,1,8.0,Bo Svensson,3,1,12.0,Steffen Baumgart,Home,0
3588322,24,2,12.0,Oliver Glasner,89,1,6.0,Urs Fischer,Home,1
3588325,3,4,10.0,Steffen Baumgart,18,1,11.0,Adi Hütter,Home,1
3588376,89,0,8.0,Urs Fischer,60,0,5.0,Christian Streich,Home,0
3588463,23826,3,4.0,Domenico Tedesco,3,1,8.0,Steffen Baumgart,Home,1
3588529,89,1,8.0,Urs Fischer,79,1,16.0,Pellegrino Matarazzo,Home,0
3588532,533,1,6.0,Sebastian Hoeneß,27,1,1.0,Julian Nagelsmann,Home,0
3588607,27,3,1.0,Julian Nagelsmann,16,1,2.0,Marco Rose,Home,1
3588674,167,2,14.0,Markus Weinzierl,65,1,18.0,Stefan Leitl,Home,1
3588781,1420,3,1.0,Gérald Baticle,1041,0,19.0,Peter Bosz,Home,1
3589143,969,2,11.0,Olivier Dall'Oglio,995,0,9.0,Antoine Kombouaré,Home,1
3589146,1095,2,14.0,Laurent Batlles,273,2,5.0,Bruno Génésio,Home,0
3589175,618,3,19.0,Claude Puel,3524,2,15.0,Pascal Gastien,Home,1
3589227,162,1,9.0,Niko Kovac,667,1,8.0,Julien Stéphan,Home,0
3589257,3911,1,11.0,Michel Der Zakarian,618,0,20.0,Claude Puel,Home,1
3589273,826,1,5.0,Franck Haise,583,1,1.0,Mauricio Pochettino,Home,0
3589290,347,4,18.0,Frédéric Antonetti,1158,1,19.0,Christophe Pélissier,Home,1
3589303,3524,0,17.0,Pascal Gastien,667,2,6.0,Julien Stéphan,Home,0
3589328,347,0,18.0,Frédéric Antonetti,667,2,4.0,Julien Stéphan,Home,0
3589367,618,3,20.0,Pascal Dupraz,969,1,7.0,Olivier Dall'Oglio,Home,1
3589381,3524,1,15.0,Pascal Gastien,618,2,18.0,Pascal Dupraz,Home,0
3589406,273,4,5.0,Bruno Génésio,1095,1,17.0,Bruno Irles,Home,1
3589439,1420,0,14.0,Gérald Baticle,1421,1,12.0,Óscar García,Home,0
3589446,583,3,1.0,Mauricio Pochettino,40,0,20.0,David Guion,Home,1
3589476,417,1,5.0,Christophe Galtier,273,1,3.0,Bruno Génésio,Home,0
3589480,1095,1,15.0,Bruno Irles,1421,0,13.0,Óscar García,Home,1
3589538,1158,1,15.0,Christophe Pélissier,347,0,20.0,Frédéric Antonetti,Home,1
3589540,162,1,5.0,Philippe Clement,417,0,6.0,Christophe Galtier,Home,1
3589562,3911,2,11.0,Michel Der Zakarian,3524,0,17.0,Pascal Gastien,Home,1
3589598,1420,2,14.0,Gérald Baticle,969,0,13.0,Olivier Dall'Oglio,Home,1
3589599,3911,2,11.0,Michel Der Zakarian,40,4,20.0,David Guion,Home,0
3589601,826,2,7.0,Franck Haise,162,2,3.0,Philippe Clement,Home,0
3589607,1421,2,12.0,Óscar García,417,3,5.0,Christophe Galtier,Home,0
3591955,873,2,10.0,Patrick Vieira,543,0,8.0,Bruno Lage,Home,1
3591960,379,3,3.0,David Moyes,31,2,4.0,Jürgen Klopp,Home,1
3591977,1123,1,20.0,Daniel Farke,399,2,17.0,Marcelo Bielsa,Home,0
3592038,148,2,7.0,Antonio Conte,399,1,17.0,Marcelo Bielsa,Home,1
3592048,985,0,7.0,Ole Gunnar Solskjaer,31,5,2.0,Jürgen Klopp,Home,0
3592064,985,1,6.0,Ralf Rangnick,873,0,14.0,Patrick Vieira,Home,1
3592082,29,1,15.0,Frank Lampard,1003,1,10.0,Brendan Rodgers,Home,0
3592083,399,1,17.0,Marcelo Bielsa,11,4,5.0,Mikel Arteta,Home,0
3592089,379,2,7.0,David Moyes,1123,0,20.0,Dean Smith,Home,1
3592116,762,1,19.0,Eddie Howe,1010,1,18.0,Claudio Ranieri,Home,0
3592140,148,2,6.0,Antonio Conte,1148,0,12.0,Thomas Frank,Home,1
3592145,281,4,1.0,Pep Guardiola,985,1,6.0,Ralf Rangnick,Home,1
3592159,405,1,14.0,Steven Gerrard,873,1,13.0,Patrick Vieira,Home,0
3592190,29,3,14.0,Frank Lampard,399,0,17.0,Marcelo Bielsa,Home,1
3592199,1003,2,9.0,Brendan Rodgers,873,1,10.0,Patrick Vieira,Home,1
3592202,985,1,6.0,Ralf Rangnick,631,1,3.0,Thomas Tuchel,Home,0
3592208,281,6,1.0,Pep Guardiola,1003,3,10.0,Brendan Rodgers,Home,1
3592224,1003,4,8.0,Brendan Rodgers,180,1,15.0,Ralph Hasenhüttl,Home,1
3592229,180,1,15.0,Ralph Hasenhüttl,31,2,2.0,Jürgen Klopp,Home,0
3592249,1010,1,19.0,Roy Hodgson,1003,5,9.0,Brendan Rodgers,Home,0
3592254,148,3,5.0,Antonio Conte,379,1,7.0,David Moyes,Home,1
3592255,148,0,4.0,Antonio Conte,1237,1,10.0,Graham Potter,Home,0
3592260,1123,0,20.0,Dean Smith,148,5,4.0,Antonio Conte,Home,0
3592270,379,2,7.0,David Moyes,281,2,1.0,Pep Guardiola,Home,0
3592271,543,2,8.0,Bruno Lage,399,3,16.0,Jesse Marsch,Home,0
3592295,29,1,14.0,Frank Lampard,762,0,19.0,Eddie Howe,Home,1
3592310,1010,0,18.0,Claudio Ranieri,148,1,4.0,Antonio Conte,Home,0
3605064,681,1,7.0,Imanol Alguacil,3368,0,13.0,Paco López,Home,1
3605066,367,4,10.0,Andoni Iraola,16795,0,17.0,Robert Moreno,Home,1
3605218,714,1,13.0,Vicente Moreno,1108,0,20.0,Javier Calleja,Home,1
3605281,418,0,1.0,Carlo Ancelotti,1050,0,9.0,Unai Emery,Home,0
3607531,13,3,4.0,Diego Simeone,150,0,5.0,Manuel Pellegrini,Home,1
3607550,1050,1,10.0,Unai Emery,3709,0,20.0,Quique Sánchez Flores,Home,1
3607567,331,1,10.0,Jagoba Arrasate,1531,1,17.0,Sergio Mantecón,Home,0
3607568,418,2,1.0,Carlo Ancelotti,368,1,3.0,Julen Lopetegui,Home,1
3607573,940,1,15.0,Eduardo Coudet,1049,2,8.0,Pepe Bordalás,Home,0
3607592,237,0,13.0,Luis García,940,0,15.0,Eduardo Coudet,Home,0
3610342,237,3,15.0,Luis García,621,2,8.0,Marcelino,Home,1
3610365,714,1,14.0,Vicente Moreno,368,1,2.0,Julen Lopetegui,Home,0
3610404,2687,2,18.0,Sergio,367,0,12.0,Andoni Iraola,Home,1
3610438,367,1,12.0,Andoni Iraola,368,1,2.0,Julen Lopetegui,Home,0
3611455,681,0,6.0,Imanol Alguacil,150,0,5.0,Manuel Pellegrini,Home,0
3611463,2687,2,17.0,Sergio,621,3,8.0,Marcelino,Home,0
3611465,3368,2,20.0,Alessio Lisci,368,3,3.0,Julen Lopetegui,Home,0
3611473,16795,1,18.0,Aitor Karanka,940,1,12.0,Eduardo Coudet,Home,0
3611483,237,2,18.0,Javier Aguirre,16795,6,17.0,Aitor Karanka,Home,0
3611485,2687,3,16.0,Sergio,1531,0,14.0,Francisco Rodríguez,Home,1
3611493,418,6,1.0,Carlo Ancelotti,3368,0,20.0,Alessio Lisci,Home,1
3614510,6195,2,4.0,Luciano Spalletti,607,0,19.0,Paolo Zanetti,Home,1
3614545,5,2,2.0,Stefano Pioli,398,0,7.0,Maurizio Sarri,Home,1
3614576,506,3,10.0,Massimiliano Allegri,1038,2,16.0,Roberto D'Aversa,Home,1
3614606,800,1,7.0,Gian Piero Gasperini,410,1,14.0,Luca Gotti,Home,0
3614627,800,2,5.0,Gian Piero Gasperini,398,2,6.0,Maurizio Sarri,Home,0
3614632,46,2,3.0,Simone Inzaghi,410,0,14.0,Luca Gotti,Home,1
3614636,416,3,12.0,Ivan Juric,1038,0,15.0,Roberto D'Aversa,Home,1
3614675,410,0,14.0,Luca Gotti,252,0,18.0,Andriy Shevchenko,Home,0
3614696,3522,2,17.0,Thiago Motta,6574,2,12.0,Alessio Dionisi,Home,0
3614698,430,4,5.0,Vincenzo Italiano,380,0,20.0,Stefano Colantuono,Home,1
3614699,252,1,18.0,Andriy Shevchenko,1038,3,14.0,Roberto D'Aversa,Home,0
3614714,380,0,20.0,Stefano Colantuono,46,5,1.0,Simone Inzaghi,Home,0
3614719,607,1,16.0,Paolo Zanetti,398,3,8.0,Maurizio Sarri,Home,0
3614736,410,2,14.0,Gabriele Cioffi,800,6,4.0,Gian Piero Gasperini,Home,0
3614740,430,6,8.0,Vincenzo Italiano,252,0,20.0,Abdoulay Konko,Home,1
3614746,6574,2,13.0,Alessio Dionisi,276,4,11.0,Igor Tudor,Home,0
3614763,12,0,7.0,José Mourinho,252,0,20.0,Alexander Blessin,Home,0
3614783,12,2,8.0,José Mourinho,276,2,9.0,Igor Tudor,Home,0
3614844,12,2,5.0,José Mourinho,380,1,18.0,Davide Nicola,Home,1
3614872,46,3,2.0,Simone Inzaghi,12,1,5.0,José Mourinho,Home,1
3614891,46,4,2.0,Simone Inzaghi,749,2,14.0,Aurelio Andreazzoli,Home,1
3614912,398,3,5.0,Maurizio Sarri,276,3,9.0,Igor Tudor,Home,0
3621359,3329,1,17.0,Ivo Vieira,720,2,4.0,Sérgio Conceição,Home,0
3621361,2503,3,7.0,João Pedro Sousa,2995,0,12.0,Jorge Simão,Home,1
3621390,2503,1,5.0,João Pedro Sousa,7378,1,9.0,Paulo Sérgio,Home,0
3621403,1075,3,5.0,Carlos Carvalhal,7179,1,18.0,Pako Ayestarán,Home,1
3621409,8024,2,13.0,Armando Evangelista,2420,2,10.0,Pêpa,Home,0
3621413,979,1,15.0,João Henriques,2995,1,10.0,Jorge Simão,Home,0
3621441,3329,0,13.0,Ivo Vieira,7378,3,6.0,Paulo Sérgio,Home,0
3621442,2457,0,17.0,Filipe Cândido,294,7,3.0,Jorge Jesus,Home,0
3621443,1301,2,14.0,Vasco Seabra,2995,0,12.0,Jorge Simão,Home,1
3621448,2423,3,14.0,Clemente,336,2,2.0,Rúben Amorim,Home,1
3621460,3329,1,15.0,Ivo Vieira,294,4,3.0,Jorge Jesus,Home,0
3621476,2420,2,7.0,Pêpa,979,1,15.0,João Henriques,Home,1
3621532,979,4,15.0,Ricardo Sá Pinto,2457,1,18.0,Franclim Carvalho,Home,1
3621539,2995,2,9.0,César Peixoto,979,1,17.0,Ricardo Sá Pinto,Home,1
3621558,3329,3,8.0,Rui Pedro Silva,1075,2,4.0,Carlos Carvalhal,Home,1
3621560,1075,3,4.0,Carlos Carvalhal,294,2,3.0,Nélson Veríssimo,Home,1
3621575,2423,2,7.0,Mário Silva,2995,0,10.0,César Peixoto,Home,1
3621580,6912,0,13.0,Álvaro Pacheco,1075,1,4.0,Carlos Carvalhal,Home,0
3621608,1301,0,10.0,Vasco Seabra,7378,1,13.0,Paulo Sérgio,Home,0
3621636,1465,2,7.0,Bruno Pinheiro,2503,3,13.0,Petit,Home,0
3621639,2503,1,10.0,Petit,8024,0,15.0,Armando Evangelista,Home,1
3621641,2423,3,10.0,Mário Silva,6912,1,14.0,Álvaro Pacheco,Home,1
3651030,338,0,,Mircea Lucescu,294,0,,Jorge Jesus,Home,0
3651068,418,1,,Carlo Ancelotti,2481,2,,Yuriy Vernydub,Home,0
3651086,294,0,,Jorge Jesus,27,4,,Dino Toppmöller,Home,0
3651100,506,4,,Massimiliano Allegri,964,2,,Sergey Semak,Home,1
3651109,338,1,,Mircea Lucescu,27,2,,Julian Nagelsmann,Home,0
3651113,368,2,,Julen Lopetegui,82,0,,Florian Kohfeldt,Home,1
3651116,631,4,,Thomas Tuchel,506,0,,Massimiliano Allegri,Home,1
3651120,31,2,,Jürgen Klopp,720,0,,Sérgio Conceição,Home,1
3651140,964,3,,Sergey Semak,631,3,,Thomas Tuchel,Home,0
3651695,1184,0,,John van den Brom,419,3,,Damir Krznar,Home,0
3651939,6195,3,,Luciano Spalletti,255,0,,Czeslaw Michniewicz,Home,1
3683197,124,2,,Giovanni van Bronckhorst,197,0,,Pavel Vrba,Home,1
3683260,1075,1,,Carlos Carvalhal,159,1,,Dejan Stanković,Home,0
3773448,418,2,,Carlo Ancelotti,631,3,,Thomas Tuchel,Home,0
3773620,24,1,,Oliver Glasner,131,1,,Xavi,Home,0
3773623,800,0,,Gian Piero Gasperini,23826,2,,Domenico Tedesco,Home,0
3796966,281,4,,Pep Guardiola,418,3,,Carlo Ancelotti,Home,1
3837861,180,2,9.0,Ralph Hasenhüttl,631,1,10.0,Thomas Tuchel,Home,1
3837988,989,0,15.0,Gary O'Neil,1237,2,3.0,Roberto De Zerbi,Home,0
3837990,873,1,12.0,Patrick Vieira,985,1,5.0,Erik ten Hag,Home,0
3838000,1237,1,3.0,Roberto De Zerbi,873,0,14.0,Patrick Vieira,Home,1
3838017,379,2,17.0,David Moyes,543,0,18.0,Bruno Lage,Home,1
3838059,985,2,7.0,Erik ten Hag,148,0,3.0,Antonio Conte,Home,1
3838230,281,2,1.0,Pep Guardiola,931,1,8.0,Marco Silva,Home,1
3838234,379,1,15.0,David Moyes,873,2,10.0,Patrick Vieira,Home,0
3838239,31,3,7.0,Jürgen Klopp,180,1,19.0,Nathan Jones,Home,1
3838243,148,4,4.0,Antonio Conte,399,3,13.0,Jesse Marsch,Home,1
3838270,379,0,17.0,David Moyes,1148,2,9.0,Thomas Frank,Home,0
3838273,405,1,11.0,Unai Emery,543,1,19.0,Julen Lopetegui,Home,0
3838279,1003,0,14.0,Brendan Rodgers,931,1,8.0,Marco Silva,Home,0
3838593,11,5,2.0,Mikel Arteta,543,0,13.0,Julen Lopetegui,Home,1
3838603,989,0,15.0,Gary O'Neil,985,1,3.0,Erik ten Hag,Home,0
3838626,31,1,5.0,Jürgen Klopp,1148,0,9.0,Thomas Frank,Home,1
3838639,762,3,3.0,Eddie Howe,180,1,20.0,Rubén Sellés,Home,1
3838645,1237,6,6.0,Roberto De Zerbi,543,0,14.0,Julen Lopetegui,Home,1
3838666,985,4,4.0,Erik ten Hag,631,1,11.0,Frank Lampard,Home,1
3838675,405,3,8.0,Unai Emery,762,0,3.0,Eddie Howe,Home,1
3838679,180,0,20.0,Rubén Sellés,873,2,12.0,Roy Hodgson,Home,0
3838697,399,1,16.0,Javi Gracia,873,5,12.0,Roy Hodgson,Home,0
3838761,379,1,17.0,David Moyes,631,1,10.0,Graham Potter,Home,0
3838796,148,0,6.0,Antonio Conte,11,2,1.0,Mikel Arteta,Home,0
3839137,18,3,6.0,Daniel Farke,23826,0,12.0,Marco Rose,Home,1
3839153,3,3,7.0,Steffen Baumgart,16,2,4.0,Edin Terzic,Home,1
3839166,79,0,17.0,Pellegrino Matarazzo,89,1,1.0,Urs Fischer,Home,0
3839195,16,5,5.0,Edin Terzic,79,0,16.0,Michael Wimmer,Home,1
3839203,44,2,13.0,Sandro Schwarz,33,1,18.0,Matthias Kreutzer,Home,1
3839252,3,1,12.0,Steffen Baumgart,15,2,13.0,Xabi Alonso,Home,0
3839258,15,2,12.0,Xabi Alonso,79,0,16.0,Michael Wimmer,Home,1
3839262,18,4,8.0,Daniel Farke,16,2,6.0,Edin Terzic,Home,1
3839298,533,2,13.0,André Breitenreiter,79,2,15.0,Bruno Labbadia,Home,0
3839317,533,1,13.0,André Breitenreiter,18,4,8.0,Daniel Farke,Home,0
3839334,24,3,5.0,Oliver Glasner,44,0,17.0,Sandro Schwarz,Home,1
3839388,39,4,8.0,Bo Svensson,18,0,10.0,Daniel Farke,Home,1
3839411,27,5,1.0,Julian Nagelsmann,167,3,13.0,Enrico Maaßen,Home,1
3839435,80,1,14.0,Thomas Letsch,23826,0,5.0,Marco Rose,Home,1
3839465,16,2,2.0,Edin Terzic,89,1,3.0,Urs Fischer,Home,1
3839515,82,3,7.0,Niko Kovac,39,0,8.0,Bo Svensson,Home,1
3839549,89,4,4.0,Urs Fischer,60,2,5.0,Christian Streich,Home,1
3839564,27,1,2.0,Thomas Tuchel,23826,3,3.0,Marco Rose,Home,0
3839582,16,2,2.0,Edin Terzic,39,2,9.0,Bo Svensson,Home,0
3840034,244,1,2.0,Igor Tudor,273,1,8.0,Bruno Génésio,Home,0
3840065,667,0,17.0,Julien Stéphan,1082,3,7.0,Paulo Fonseca,Home,0
3840070,1420,1,20.0,Gérald Baticle,273,2,4.0,Bruno Génésio,Home,0
3840076,1421,2,14.0,Will Still,290,1,18.0,Michel Padovani,Home,1
3840083,1041,1,8.0,Laurent Blanc,1082,0,7.0,Paulo Fonseca,Home,1
3840088,273,3,3.0,Bruno Génésio,969,0,14.0,Romain Pitau,Home,1
3840092,1158,1,6.0,Régis Le Bris,583,2,1.0,Christophe Galtier,Home,0
3840105,826,2,2.0,Franck Haise,3524,1,10.0,Pascal Gastien,Home,1
3840114,244,6,3.0,Igor Tudor,415,1,13.0,Philippe Montanier,Home,1
3840122,1082,1,7.0,Paulo Fonseca,1421,1,10.0,Will Still,Home,0
3840138,1095,0,13.0,Patrick Kisnorbo,244,2,3.0,Igor Tudor,Home,0
3840141,1082,5,6.0,Paulo Fonseca,1095,1,14.0,Patrick Kisnorbo,Home,1
3840154,244,1,3.0,Igor Tudor,162,1,4.0,Philippe Clement,Home,0
3840156,667,1,17.0,Mathieu Le Scornet,415,2,12.0,Philippe Montanier,Home,0
3840165,826,0,3.0,Franck Haise,417,1,8.0,Didier Digard,Home,0
3840171,3524,0,11.0,Pascal Gastien,162,2,4.0,Philippe Clement,Home,0
3840191,417,0,8.0,Didier Digard,1421,0,10.0,Will Still,Home,0
3840196,273,2,5.0,Bruno Génésio,3524,0,12.0,Pascal Gastien,Home,1
3840206,969,1,14.0,Michel Der Zakarian,826,1,4.0,Franck Haise,Home,0
3840215,273,0,5.0,Bruno Génésio,244,1,2.0,Igor Tudor,Home,0
3840249,3524,2,12.0,Pascal Gastien,1147,1,19.0,Olivier Pantaloni,Home,1
3840255,273,0,6.0,Bruno Génésio,826,1,2.0,Franck Haise,Home,0
3840286,162,0,4.0,Philippe Clement,969,4,12.0,Michel Der Zakarian,Home,0
3840423,273,4,6.0,Bruno Génésio,1095,0,19.0,Patrick Kisnorbo,Home,1
3844601,331,2,4.0,Jagoba Arrasate,2687,0,19.0,Sergio,Home,1
3844753,6574,1,10.0,Alessio Dionisi,1005,0,18.0,Marco Baroni,Home,1
3844795,6574,1,11.0,Alessio Dionisi,410,3,4.0,Andrea Sottil,Home,0
3844813,6195,3,1.0,Luciano Spalletti,416,1,9.0,Ivan Juric,Home,1
3844855,416,2,8.0,Ivan Juric,5,1,3.0,Stefano Pioli,Home,1
3844893,3522,2,17.0,Luca Gotti,800,2,6.0,Gian Piero Gasperini,Home,0
3844903,380,1,15.0,Davide Nicola,416,1,10.0,Ivan Juric,Home,0
3844908,749,1,11.0,Paolo Zanetti,1038,0,19.0,Dejan Stanković,Home,1
3844916,1025,1,11.0,Thiago Motta,2239,1,20.0,Davide Ballardini,Home,0
3844920,506,3,7.0,Massimiliano Allegri,800,3,6.0,Gian Piero Gasperini,Home,0
3844947,749,2,12.0,Paolo Zanetti,3522,2,17.0,Luca Gotti,Home,0
3844965,416,2,9.0,Ivan Juric,2239,2,20.0,Davide Ballardini,Home,0
3844972,1005,0,15.0,Marco Baroni,6574,1,14.0,Alessio Dionisi,Home,0
3844985,416,1,9.0,Ivan Juric,1025,0,8.0,Thiago Motta,Home,1
3845001,380,2,16.0,Paulo Sousa,1025,2,9.0,Thiago Motta,Home,0
3845022,380,1,15.0,Paulo Sousa,46,1,5.0,Simone Inzaghi,Home,0
3845041,5,2,3.0,Stefano Pioli,1005,0,16.0,Marco Baroni,Home,1
3845047,2239,1,19.0,Davide Ballardini,276,1,18.0,Marco Zaffaroni,Home,0
3845050,1005,1,16.0,Marco Baroni,410,0,13.0,Andrea Sottil,Home,1
3845056,800,3,4.0,Gian Piero Gasperini,3522,2,17.0,Leonardo Semplici,Home,1
3845087,2239,1,19.0,Davide Ballardini,1025,5,9.0,Thiago Motta,Home,0
3869069,1465,2,8.0,Nélson Veríssimo,2425,2,15.0,Luís Freire,Home,0
3869098,2424,0,14.0,Ivo Vieira,1465,1,7.0,Nélson Veríssimo,Home,0
3869116,1301,1,18.0,João Henriques,3268,2,4.0,Filipe Martins,Home,0
3869121,2995,1,17.0,César Peixoto,8024,1,13.0,Armando Evangelista,Home,0
3869143,8024,0,9.0,Armando Evangelista,2425,1,10.0,Luís Freire,Home,0
3869156,1301,1,17.0,José Gomes,336,0,4.0,Rúben Amorim,Home,1
3869218,720,1,2.0,Sérgio Conceição,2425,0,12.0,Luís Freire,Home,1
3869264,336,2,4.0,Rúben Amorim,1465,0,15.0,Pedro Guerreiro,Home,1
3869288,2423,0,18.0,Accioly,6912,1,7.0,Tulipa,Home,0
3869304,1465,3,15.0,Ricardo Soares,2423,0,18.0,Accioly,Home,1
3869319,3268,2,9.0,Filipe Martins,1465,2,15.0,Ricardo Soares,Home,0
3869328,6912,0,9.0,Tulipa,3329,0,8.0,João Pedro Sousa,Home,0
3869346,3268,1,5.0,Filipe Martins,2425,0,13.0,Luís Freire,Home,1
3885848,131,4,3.0,Xavi,366,0,19.0,Pacheta,Home,1
3885857,368,0,17.0,Julen Lopetegui,131,3,2.0,Xavi,Home,0
3885862,366,1,16.0,Pacheta,3302,0,13.0,Rubi,Home,1
3886295,367,2,9.0,Andoni Iraola,1049,1,12.0,Gennaro Gattuso,Home,1
3886331,1531,0,20.0,Jorge Almirón,418,3,1.0,Carlo Ancelotti,Home,0
3886360,940,1,13.0,Eduardo Coudet,3709,1,17.0,Quique Sánchez Flores,Home,0
3886367,367,5,10.0,Andoni Iraola,2687,1,19.0,Sergio,Home,1
3886415,1050,0,9.0,Quique Setién,237,2,12.0,Javier Aguirre,Home,0
3886468,150,0,6.0,Manuel Pellegrini,621,0,5.0,Ernesto Valverde,Home,0
3886497,331,1,7.0,Jagoba Arrasate,237,0,10.0,Javier Aguirre,Home,1
3886507,368,1,15.0,Jorge Sampaoli,2687,0,19.0,Sergio,Home,1
3886516,3709,0,19.0,Quique Sánchez Flores,150,1,6.0,Manuel Pellegrini,Home,0
3886605,1531,0,20.0,Sebastián Beccacece,131,4,1.0,Xavi,Home,0
3886629,13,2,3.0,Diego Simeone,3302,1,17.0,Rubi,Home,1
3886669,681,2,4.0,Imanol Alguacil,418,0,3.0,Carlo Ancelotti,Home,1
3886672,1050,5,5.0,Quique Setién,621,1,8.0,Ernesto Valverde,Home,1
3886682,131,1,1.0,Xavi,681,2,4.0,Imanol Alguacil,Home,0
3886687,3709,1,17.0,Pepe Bordalás,1531,1,20.0,Sebastián Beccacece,Home,0
3886688,367,1,11.0,Andoni Iraola,714,2,19.0,Luis García,Home,0
3911756,131,0,,Xavi,27,3,,Julian Nagelsmann,Home,0
3911797,148,3,,Antonio Conte,24,2,,Oliver Glasner,Home,1
